gold_id,base_date,currency_code,item_name,price_krw,weight_kg,price_per_gram,price_per_ounce,price_per_kilogram,created_at,updated_at,deleted_at,deleted_yn
1177,"2023-07-18",KRW,금 99.99_1Kg,79770,1.0000,79.7700,2564.6631,79770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1178,"2023-07-18",KRW,미니금 99.99_100g,79460,0.1000,794.6000,25546.9642,79460.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1179,"2023-07-19",KRW,금 99.99_1Kg,80750,1.0000,80.7500,2596.1708,80750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1180,"2023-07-19",KRW,미니금 99.99_100g,80500,0.1000,805.0000,25881.3317,80500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1181,"2023-07-20",KRW,금 99.99_1Kg,80950,1.0000,80.9500,2602.6010,80950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1182,"2023-07-20",KRW,미니금 99.99_100g,80700,0.1000,807.0000,25945.6331,80700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1183,"2023-07-21",KRW,금 99.99_1Kg,81570,1.0000,81.5700,2622.5344,81570.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1184,"2023-07-21",KRW,미니금 99.99_100g,81240,0.1000,812.4000,26119.2470,81240.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1185,"2023-07-24",KRW,금 99.99_1Kg,80870,1.0000,80.8700,2600.0289,80870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1186,"2023-07-24",KRW,미니금 99.99_100g,80640,0.1000,806.4000,25926.3427,80640.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1187,"2023-07-25",KRW,금 99.99_1Kg,80840,1.0000,80.8400,2599.0644,80840.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1188,"2023-07-25",KRW,미니금 99.99_100g,80590,0.1000,805.9000,25910.2673,80590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1189,"2023-07-26",KRW,금 99.99_1Kg,80900,1.0000,80.9000,2600.9935,80900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1190,"2023-07-26",KRW,미니금 99.99_100g,80590,0.1000,805.9000,25910.2673,80590.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1191,"2023-07-27",KRW,금 99.99_1Kg,81190,1.0000,81.1900,2610.3172,81190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1192,"2023-07-27",KRW,미니금 99.99_100g,81010,0.1000,810.1000,26045.3004,81010.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1193,"2023-07-28",KRW,금 99.99_1Kg,80310,1.0000,80.3100,2582.0245,80310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1194,"2023-07-28",KRW,미니금 99.99_100g,80080,0.1000,800.8000,25746.2986,80080.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1195,"2023-07-31",KRW,금 99.99_1Kg,80400,1.0000,80.4000,2584.9181,80400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1196,"2023-07-31",KRW,미니금 99.99_100g,79910,0.1000,799.1000,25691.6424,79910.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1197,"2023-08-01",KRW,금 99.99_1Kg,80750,1.0000,80.7500,2596.1708,80750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1198,"2023-08-01",KRW,미니금 99.99_100g,80690,0.1000,806.9000,25942.4181,80690.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1199,"2023-08-02",KRW,금 99.99_1Kg,81380,1.0000,81.3800,2616.4258,81380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1200,"2023-08-02",KRW,미니금 99.99_100g,81100,0.1000,811.0000,26074.2360,81100.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1201,"2023-08-03",KRW,금 99.99_1Kg,80990,1.0000,80.9900,2603.8870,80990.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1202,"2023-08-03",KRW,미니금 99.99_100g,80710,0.1000,807.1000,25948.8482,80710.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1203,"2023-08-04",KRW,금 99.99_1Kg,81500,1.0000,81.5000,2620.2839,81500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1204,"2023-08-04",KRW,미니금 99.99_100g,81380,0.1000,813.8000,26164.2580,81380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1205,"2023-08-07",KRW,금 99.99_1Kg,81370,1.0000,81.3700,2616.1043,81370.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1206,"2023-08-07",KRW,미니금 99.99_100g,81150,0.1000,811.5000,26090.3114,81150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1207,"2023-08-08",KRW,금 99.99_1Kg,81820,1.0000,81.8200,2630.5721,81820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1208,"2023-08-08",KRW,미니금 99.99_100g,81650,0.1000,816.5000,26251.0650,81650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1209,"2023-08-09",KRW,금 99.99_1Kg,81830,1.0000,81.8300,2630.8936,81830.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1210,"2023-08-09",KRW,미니금 99.99_100g,81610,0.1000,816.1000,26238.2047,81610.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1211,"2023-08-10",KRW,금 99.99_1Kg,81270,1.0000,81.2700,2612.8892,81270.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1212,"2023-08-10",KRW,미니금 99.99_100g,81000,0.1000,810.0000,26042.0853,81000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1213,"2023-08-11",KRW,금 99.99_1Kg,81600,1.0000,81.6000,2623.4990,81600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1214,"2023-08-11",KRW,미니금 99.99_100g,81400,0.1000,814.0000,26170.6882,81400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1215,"2023-08-14",KRW,금 99.99_1Kg,81930,1.0000,81.9300,2634.1087,81930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1216,"2023-08-14",KRW,미니금 99.99_100g,81640,0.1000,816.4000,26247.8499,81640.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1217,"2023-08-16",KRW,금 99.99_1Kg,81970,1.0000,81.9700,2635.3947,81970.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1218,"2023-08-16",KRW,미니금 99.99_100g,81830,0.1000,818.3000,26308.9363,81830.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1219,"2023-08-17",KRW,금 99.99_1Kg,81750,1.0000,81.7500,2628.3216,81750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1220,"2023-08-17",KRW,미니금 99.99_100g,81550,0.1000,815.5000,26218.9143,81550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1221,"2023-08-18",KRW,금 99.99_1Kg,81620,1.0000,81.6200,2624.1420,81620.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1222,"2023-08-18",KRW,미니금 99.99_100g,81340,0.1000,813.4000,26151.3978,81340.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1223,"2023-08-21",KRW,금 99.99_1Kg,81710,1.0000,81.7100,2627.0355,81710.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1224,"2023-08-21",KRW,미니금 99.99_100g,81280,0.1000,812.8000,26132.1073,81280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1225,"2023-08-22",KRW,금 99.99_1Kg,81670,1.0000,81.6700,2625.7495,81670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1226,"2023-08-22",KRW,미니금 99.99_100g,81450,0.1000,814.5000,26186.7635,81450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1227,"2023-08-23",KRW,금 99.99_1Kg,81950,1.0000,81.9500,2634.7517,81950.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1228,"2023-08-23",KRW,미니금 99.99_100g,81700,0.1000,817.0000,26267.1404,81700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1229,"2023-08-24",KRW,금 99.99_1Kg,81800,1.0000,81.8000,2629.9291,81800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1230,"2023-08-24",KRW,미니금 99.99_100g,81450,0.1000,814.5000,26186.7635,81450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1231,"2023-08-25",KRW,금 99.99_1Kg,81750,1.0000,81.7500,2628.3216,81750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1232,"2023-08-25",KRW,미니금 99.99_100g,81460,0.1000,814.6000,26189.9786,81460.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1233,"2023-08-28",KRW,금 99.99_1Kg,81700,1.0000,81.7000,2626.7140,81700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1234,"2023-08-28",KRW,미니금 99.99_100g,81430,0.1000,814.3000,26180.3334,81430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1235,"2023-08-29",KRW,금 99.99_1Kg,81980,1.0000,81.9800,2635.7162,81980.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1236,"2023-08-29",KRW,미니금 99.99_100g,81650,0.1000,816.5000,26251.0650,81650.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1237,"2023-08-30",KRW,금 99.99_1Kg,82510,1.0000,82.5100,2652.7561,82510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1238,"2023-08-30",KRW,미니금 99.99_100g,82160,0.1000,821.6000,26415.0337,82160.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1239,"2023-08-31",KRW,금 99.99_1Kg,82790,1.0000,82.7900,2661.7583,82790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1240,"2023-08-31",KRW,미니금 99.99_100g,82470,0.1000,824.7000,26514.7009,82470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1241,"2023-09-01",KRW,금 99.99_1Kg,82410,1.0000,82.4100,2649.5410,82410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1242,"2023-09-01",KRW,미니금 99.99_100g,82200,0.1000,822.0000,26427.8940,82200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1243,"2023-09-04",KRW,금 99.99_1Kg,82750,1.0000,82.7500,2660.4723,82750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1244,"2023-09-04",KRW,미니금 99.99_100g,82450,0.1000,824.5000,26508.2708,82450.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1245,"2023-09-05",KRW,금 99.99_1Kg,82860,1.0000,82.8600,2664.0089,82860.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1246,"2023-09-05",KRW,미니금 99.99_100g,82570,0.1000,825.7000,26546.8516,82570.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1247,"2023-09-06",KRW,금 99.99_1Kg,82700,1.0000,82.7000,2658.8648,82700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1248,"2023-09-06",KRW,미니금 99.99_100g,82400,0.1000,824.0000,26492.1954,82400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1249,"2023-09-07",KRW,금 99.99_1Kg,82670,1.0000,82.6700,2657.9002,82670.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1250,"2023-09-07",KRW,미니금 99.99_100g,82320,0.1000,823.2000,26466.4748,82320.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1251,"2023-09-08",KRW,금 99.99_1Kg,82790,1.0000,82.7900,2661.7583,82790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1252,"2023-09-08",KRW,미니금 99.99_100g,82500,0.1000,825.0000,26524.3461,82500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1253,"2023-09-11",KRW,금 99.99_1Kg,82800,1.0000,82.8000,2662.0798,82800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1254,"2023-09-11",KRW,미니금 99.99_100g,82440,0.1000,824.4000,26505.0557,82440.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1255,"2023-09-12",KRW,금 99.99_1Kg,82350,1.0000,82.3500,2647.6120,82350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1256,"2023-09-12",KRW,미니금 99.99_100g,81920,0.1000,819.2000,26337.8719,81920.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1257,"2023-09-13",KRW,금 99.99_1Kg,82120,1.0000,82.1200,2640.2173,82120.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1258,"2023-09-13",KRW,미니금 99.99_100g,81720,0.1000,817.2000,26273.5705,81720.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1259,"2023-09-14",KRW,금 99.99_1Kg,81810,1.0000,81.8100,2630.2506,81810.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1260,"2023-09-14",KRW,미니금 99.99_100g,81480,0.1000,814.8000,26196.4088,81480.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1261,"2023-09-15",KRW,금 99.99_1Kg,82110,1.0000,82.1100,2639.8958,82110.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1262,"2023-09-15",KRW,미니금 99.99_100g,81940,0.1000,819.4000,26344.3021,81940.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1263,"2023-09-18",KRW,금 99.99_1Kg,82500,1.0000,82.5000,2652.4346,82500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1264,"2023-09-18",KRW,미니금 99.99_100g,82150,0.1000,821.5000,26411.8186,82150.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1265,"2023-09-19",KRW,금 99.99_1Kg,82560,1.0000,82.5600,2654.3637,82560.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1266,"2023-09-19",KRW,미니금 99.99_100g,82300,0.1000,823.0000,26460.0447,82300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1267,"2023-09-20",KRW,금 99.99_1Kg,82790,1.0000,82.7900,2661.7583,82790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1268,"2023-09-20",KRW,미니금 99.99_100g,82470,0.1000,824.7000,26514.7009,82470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1269,"2023-09-21",KRW,금 99.99_1Kg,83300,1.0000,83.3000,2678.1552,83300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1270,"2023-09-21",KRW,미니금 99.99_100g,83050,0.1000,830.5000,26701.1751,83050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1271,"2023-09-22",KRW,금 99.99_1Kg,83050,1.0000,83.0500,2670.1175,83050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1272,"2023-09-22",KRW,미니금 99.99_100g,82660,0.1000,826.6000,26575.7873,82660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1273,"2023-09-25",KRW,금 99.99_1Kg,82750,1.0000,82.7500,2660.4723,82750.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1274,"2023-09-25",KRW,미니금 99.99_100g,82550,0.1000,825.5000,26540.4215,82550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1275,"2023-09-26",KRW,금 99.99_1Kg,83210,1.0000,83.2100,2675.2616,83210.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1276,"2023-09-26",KRW,미니금 99.99_100g,82930,0.1000,829.3000,26662.5942,82930.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1277,"2023-09-27",KRW,금 99.99_1Kg,82730,1.0000,82.7300,2659.8293,82730.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1278,"2023-09-27",KRW,미니금 99.99_100g,82300,0.1000,823.0000,26460.0447,82300.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1279,"2023-10-04",KRW,금 99.99_1Kg,80470,1.0000,80.4700,2587.1686,80470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1280,"2023-10-04",KRW,미니금 99.99_100g,80290,0.1000,802.9000,25813.8152,80290.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1281,"2023-10-05",KRW,금 99.99_1Kg,80200,1.0000,80.2000,2578.4880,80200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1282,"2023-10-05",KRW,미니금 99.99_100g,79810,0.1000,798.1000,25659.4917,79810.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1283,"2023-10-06",KRW,금 99.99_1Kg,80510,1.0000,80.5100,2588.4547,80510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1284,"2023-10-06",KRW,미니금 99.99_100g,80010,0.1000,800.1000,25723.7931,80010.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1285,"2023-10-10",KRW,금 99.99_1Kg,81470,1.0000,81.4700,2619.3194,81470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1286,"2023-10-10",KRW,미니금 99.99_100g,81550,0.1000,815.5000,26218.9143,81550.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1287,"2023-10-11",KRW,금 99.99_1Kg,81070,1.0000,81.0700,2606.4591,81070.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1288,"2023-10-11",KRW,미니금 99.99_100g,81310,0.1000,813.1000,26141.7525,81310.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1289,"2023-10-12",KRW,금 99.99_1Kg,81630,1.0000,81.6300,2624.4635,81630.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1290,"2023-10-12",KRW,미니금 99.99_100g,81870,0.1000,818.7000,26321.7966,81870.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1291,"2023-10-13",KRW,금 99.99_1Kg,81820,1.0000,81.8200,2630.5721,81820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1292,"2023-10-13",KRW,미니금 99.99_100g,81790,0.1000,817.9000,26296.0760,81790.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1293,"2023-10-16",KRW,금 99.99_1Kg,83260,1.0000,83.2600,2676.8692,83260.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1294,"2023-10-16",KRW,미니금 99.99_100g,83600,0.1000,836.0000,26878.0041,83600.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1295,"2023-10-17",KRW,금 99.99_1Kg,83430,1.0000,83.4300,2682.3348,83430.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1296,"2023-10-17",KRW,미니금 99.99_100g,83370,0.1000,833.7000,26804.0574,83370.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1297,"2023-10-18",KRW,금 99.99_1Kg,84040,1.0000,84.0400,2701.9467,84040.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1298,"2023-10-18",KRW,미니금 99.99_100g,84180,0.1000,841.8000,27064.4783,84180.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1299,"2023-10-19",KRW,금 99.99_1Kg,84960,1.0000,84.9600,2731.5254,84960.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1300,"2023-10-19",KRW,미니금 99.99_100g,84900,0.1000,849.0000,27295.9635,84900.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1301,"2023-10-20",KRW,금 99.99_1Kg,85960,1.0000,85.9600,2763.6761,85960.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1302,"2023-10-20",KRW,미니금 99.99_100g,85800,0.1000,858.0000,27585.3200,85800.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1303,"2023-10-23",KRW,금 99.99_1Kg,86020,1.0000,86.0200,2765.6052,86020.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1304,"2023-10-23",KRW,미니금 99.99_100g,85880,0.1000,858.8000,27611.0406,85880.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1305,"2023-10-24",KRW,금 99.99_1Kg,85280,1.0000,85.2800,2741.8136,85280.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1306,"2023-10-24",KRW,미니금 99.99_100g,85200,0.1000,852.0000,27392.4156,85200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1307,"2023-10-25",KRW,금 99.99_1Kg,85520,1.0000,85.5200,2749.5298,85520.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1308,"2023-10-25",KRW,미니금 99.99_100g,85410,0.1000,854.1000,27459.9322,85410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1309,"2023-10-26",KRW,금 99.99_1Kg,86640,1.0000,86.6400,2785.5386,86640.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1310,"2023-10-26",KRW,미니금 99.99_100g,86510,0.1000,865.1000,27813.5901,86510.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1311,"2023-10-27",KRW,금 99.99_1Kg,86360,1.0000,86.3600,2776.5364,86360.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1312,"2023-10-27",KRW,미니금 99.99_100g,86270,0.1000,862.7000,27736.4284,86270.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1313,"2023-10-30",KRW,금 99.99_1Kg,86820,1.0000,86.8200,2791.3257,86820.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1314,"2023-10-30",KRW,미니금 99.99_100g,86770,0.1000,867.7000,27897.1820,86770.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1315,"2023-10-31",KRW,금 99.99_1Kg,86410,1.0000,86.4100,2778.1439,86410.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1316,"2023-10-31",KRW,미니금 99.99_100g,86380,0.1000,863.8000,27771.7942,86380.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1317,"2023-11-01",KRW,금 99.99_1Kg,86250,1.0000,86.2500,2772.9998,86250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1318,"2023-11-01",KRW,미니금 99.99_100g,86160,0.1000,861.6000,27701.0626,86160.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1319,"2023-11-02",KRW,금 99.99_1Kg,85500,1.0000,85.5000,2748.8868,85500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1320,"2023-11-02",KRW,미니금 99.99_100g,85470,0.1000,854.7000,27479.2226,85470.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1321,"2023-11-03",KRW,금 99.99_1Kg,84350,1.0000,84.3500,2711.9135,84350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1322,"2023-11-03",KRW,미니금 99.99_100g,84390,0.1000,843.9000,27131.9948,84390.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1323,"2023-11-06",KRW,금 99.99_1Kg,83050,1.0000,83.0500,2670.1175,83050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1324,"2023-11-06",KRW,미니금 99.99_100g,83000,0.1000,830.0000,26685.0997,83000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1325,"2023-11-07",KRW,금 99.99_1Kg,83250,1.0000,83.2500,2676.5477,83250.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1326,"2023-11-07",KRW,미니금 99.99_100g,83050,0.1000,830.5000,26701.1751,83050.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1327,"2023-11-08",KRW,금 99.99_1Kg,83240,1.0000,83.2400,2676.2261,83240.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1328,"2023-11-08",KRW,미니금 99.99_100g,82700,0.1000,827.0000,26588.6476,82700.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1329,"2023-11-09",KRW,금 99.99_1Kg,82320,1.0000,82.3200,2646.6475,82320.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1330,"2023-11-09",KRW,미니금 99.99_100g,82200,0.1000,822.0000,26427.8940,82200.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1331,"2023-11-10",KRW,금 99.99_1Kg,82920,1.0000,82.9200,2665.9379,82920.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1332,"2023-11-10",KRW,미니금 99.99_100g,82680,0.1000,826.8000,26582.2174,82680.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1333,"2023-11-13",KRW,금 99.99_1Kg,83020,1.0000,83.0200,2669.1530,83020.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1334,"2023-11-13",KRW,미니금 99.99_100g,82500,0.1000,825.0000,26524.3461,82500.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1335,"2023-11-14",KRW,금 99.99_1Kg,83480,1.0000,83.4800,2683.9423,83480.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1336,"2023-11-14",KRW,미니금 99.99_100g,83180,0.1000,831.8000,26742.9710,83180.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1337,"2023-11-15",KRW,금 99.99_1Kg,82660,1.0000,82.6600,2657.5787,82660.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1338,"2023-11-15",KRW,미니금 99.99_100g,82350,0.1000,823.5000,26476.1201,82350.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1339,"2023-11-16",KRW,금 99.99_1Kg,82400,1.0000,82.4000,2649.2195,82400.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1340,"2023-11-16",KRW,미니금 99.99_100g,82190,0.1000,821.9000,26424.6789,82190.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
1341,"2023-11-17",KRW,금 99.99_1Kg,83000,1.0000,83.0000,2668.5100,83000.0000,"2025-05-19 14:59:17","2025-05-19 14:59:17",NULL,N
